x,y,z
0.0,0.0,10.135165611875681
1.2820512820512822,0.0,10.004497380044077
2.5641025641025643,0.0,10.133992733178873
3.8461538461538467,0.0,9.879092201317922
5.128205128205129,0.0,9.978599799747501
6.410256410256411,0.0,9.916959466919032
7.692307692307693,0.0,10.1365892984785
8.974358974358974,0.0,10.001475988145602
10.256410256410257,0.0,10.01994504978786
11.53846153846154,0.0,9.910006281394141
12.820512820512821,0.0,9.866557738963357
14.102564102564104,0.0,9.786079155216981
15.384615384615387,0.0,9.880195879910875
16.666666666666668,0.0,10.098917028775665
17.94871794871795,0.0,10.164807381612222
19.230769230769234,0.0,9.908321752539281
20.512820512820515,0.0,7.059352863448425
21.794871794871796,0.0,6.869904198763298
23.07692307692308,0.0,7.040420476482431
24.35897435897436,0.0,7.089325609397256
25.641025641025642,0.0,6.968130184510913
26.923076923076927,0.0,6.870162447970416
28.205128205128208,0.0,6.931751581880175
29.48717948717949,0.0,6.9446900778225
30.769230769230774,0.0,9.834160110721488
32.05128205128205,0.0,10.045108706675196
33.333333333333336,0.0,9.959044435417018
34.61538461538462,0.0,9.797619037805587
35.8974358974359,0.0,10.094323215154011
37.17948717948718,0.0,9.956490173985488
38.46153846153847,0.0,10.008683735660215
39.743589743589745,0.0,10.02223685510565
41.02564102564103,0.0,10.106236149050092
42.307692307692314,0.0,10.009622349392531
43.58974358974359,0.0,9.916230985958041
44.871794871794876,0.0,10.054627893189101
46.15384615384616,0.0,9.949515708874431
47.43589743589744,0.0,10.023579424089299
48.71794871794872,0.0,10.058647135452558
50.0,0.0,9.935100221043978
0.0,1.2820512820512822,9.935713685930494
1.2820512820512822,1.2820512820512822,9.958333643878733
2.5641025641025643,1.2820512820512822,9.934717964760251
3.8461538461538467,1.2820512820512822,9.896903705734331
5.128205128205129,1.2820512820512822,9.899533277819081
6.410256410256411,1.2820512820512822,10.052904404661522
7.692307692307693,1.2820512820512822,9.853817010973948
8.974358974358974,1.2820512820512822,10.00033976158333
10.256410256410257,1.2820512820512822,9.877994490550693
11.53846153846154,1.2820512820512822,10.11068889797363
12.820512820512821,1.2820512820512822,10.091334771807452
14.102564102564104,1.2820512820512822,10.069426879382567
15.384615384615387,1.2820512820512822,9.833351818984632
16.666666666666668,1.2820512820512822,10.11182159222792
17.94871794871795,1.2820512820512822,9.81518651820187
19.230769230769234,1.2820512820512822,9.962575862274468
20.512820512820515,1.2820512820512822,6.960762833980225
21.794871794871796,1.2820512820512822,7.175591359885584
23.07692307692308,1.2820512820512822,6.939666797330571
24.35897435897436,1.2820512820512822,7.064972096624071
25.641025641025642,1.2820512820512822,6.875231109047151
26.923076923076927,1.2820512820512822,7.038315444138844
28.205128205128208,1.2820512820512822,6.98690228919391
29.48717948717949,1.2820512820512822,6.789948780912932
30.769230769230774,1.2820512820512822,10.003786648968132
32.05128205128205,1.2820512820512822,10.13934916300568
33.333333333333336,1.2820512820512822,10.01035831439511
34.61538461538462,1.2820512820512822,9.910737034735751
35.8974358974359,1.2820512820512822,10.021734720431985
37.17948717948718,1.2820512820512822,9.882599857167483
38.46153846153847,1.2820512820512822,9.951867365459218
